(-0.128905,-12.0689,104.218)
(-0.115041,-12.0779,107.491)
(-0.0934976,-12.1008,113.393)
(-0.0915877,-12.1105,115.02)
(-0.502142,-12.0149,123.257)
(-0.673129,-11.9671,126.1)
(-0.709343,-11.958,126.693)
(-1.126,-11.877,133.567)
(-1.13663,-11.8752,133.739)
(-1.23832,-11.8579,135.391)
(-1.46669,-11.8237,138.955)
(-1.50595,-11.8181,139.549)
(-1.7719,-11.7843,143.646)
(-1.88468,-11.7768,145.324)
(-1.90861,-11.7755,145.668)
(-1.95614,-11.7736,146.354)
(-1.96304,-11.7733,146.452)
(-2.22692,-11.7579,150.18)
(-2.35018,-11.748,151.912)
(-2.56673,-11.7291,154.89)
(-3.02748,-11.6733,161.323)
(-4.58472,-11.4822,183.067)
(-5.79905,-11.3264,200)
(-5.80034,-11.3262,200.018)
(-5.80262,-11.3259,200.05)
(-5.80262,-11.3259,200.05)
(-6.02653,-11.2961,203.151)
(-8.43005,-10.9806,236.387)
(-8.66649,-10.9485,239.648)
(-9.15574,-10.8816,246.404)
(-9.41688,-10.8456,250)
(-9.41819,-10.8454,250.018)
(-9.42051,-10.8451,250.05)
(-9.42051,-10.8451,250.05)
(-1.11965,2.61037,-1.01)
(-1.11965,2.61037,-0.99)
(-1.11973,2.61043,1.11022e-16)
(-1.11974,2.61043,0.018)
(-1.11977,2.61044,0.05)
(-1.11977,2.61044,0.050001)
(-1.12507,2.60619,10.0312)
(-1.14656,2.58787,50)
(-1.14656,2.58786,50.018)
(-1.14657,2.58786,50.05)
(-1.14657,2.58786,50.05)
(-1.14855,2.58473,59.6014)
(-1.15194,2.57747,84.0691)
(-1.15392,2.57611,89.9424)
(-1.15646,2.57485,95.0223)
(-1.15692,2.57484,95.9042)
(-1.15982,2.57743,97.4047)
(-1.16719,2.57064,102.557)
(-1.16532,2.56093,104.71)
(-1.16443,2.55381,105.782)
(-1.16026,2.53216,108.292)
(-1.15289,2.49435,113.103)
(-1.14294,2.45973,119.48)
(-1.14324,2.44651,122.19)
(-1.14528,2.44317,122.907)
(-1.14741,2.43844,125.229)
(-1.14613,2.43605,127.942)
(-1.14938,2.4353,130.229)
(-1.1558,2.42759,133.324)
(-1.16036,2.42305,136.394)
(-1.16286,2.41647,138.661)
(-1.12891,2.38327,143.625)
(-1.10323,2.35754,147.388)
(-1.10203,2.35745,147.603)
(-1.06431,2.35121,154.981)
(-1.03767,2.36534,162.809)
(-0.911266,2.43629,200)
(-0.91121,2.43633,200.018)
(-0.911126,2.43641,200.05)
(-0.911126,2.43641,200.05)
(-0.798164,2.55174,247.084)
(-0.791069,2.5591,250)
(-0.791026,2.55915,250.018)
(-0.790949,2.55925,250.05)
(-0.790949,2.55925,250.05)
(-2.06702,-14.6477,-1.01)
(-2.06702,-14.6477,-0.99)
(-2.06709,-14.6476,1.11022e-16)
(-2.06709,-14.6476,0.018)
(-2.06711,-14.6477,0.05)
(-2.06711,-14.6477,0.050001)
(-2.06855,-14.6524,5.86942)
(-2.07027,-14.6626,15.4377)
(-2.06917,-14.7256,45.1948)
(-2.06827,-14.7366,50)
(-2.06826,-14.7366,50.018)
(-2.06824,-14.7367,50.05)
(-2.06824,-14.7367,50.05)
(-2.06749,-14.7752,76.6651)
(-2.07099,-14.7998,95.0716)
(-2.06986,-14.8038,97.1956)
(-2.06894,-14.8075,99.6091)
(-2.06916,-14.8075,99.7797)
(-2.06958,-14.8077,100.109)
(-2.07098,-14.8094,100.921)
(-2.0853,-14.83,107.463)
(-2.09953,-14.8483,109.907)
(-2.10744,-14.8578,111.338)
(-2.14697,-14.8889,115.737)
(-2.16426,-14.9037,118.906)
(-2.20354,-14.9188,122.812)
(-2.26943,-14.9324,127.86)
(-2.30279,-14.9491,130.719)
(-2.33137,-14.9685,134.434)
(-2.33196,-14.9685,134.571)
(-2.34186,-14.964,137.417)
(-2.34697,-14.9616,138.388)
(-2.36465,-14.9543,141.065)
(-2.40952,-14.9294,147)
(-2.41709,-14.9183,148.29)
(-2.43016,-14.9029,150.244)
(-2.43028,-14.9028,150.261)
(-2.43776,-14.8967,151.345)
(-2.46714,-14.8736,154.898)
(-2.58283,-14.835,166.569)
(-2.7112,-14.7966,179.229)
(-2.77658,-14.7765,185.712)
(-2.9222,-14.7305,200)
(-2.92239,-14.7305,200.018)
(-2.92272,-14.7304,200.05)
(-2.92272,-14.7304,200.05)
(-3.12765,-14.692,218.635)
(-3.21483,-14.6741,226.571)
(-3.46473,-14.6199,250)
(-3.46493,-14.6199,250.018)
(-3.46527,-14.6198,250.05)
(-3.46527,-14.6198,250.05)
(13.5591,21.5401,-1.01)
(13.5591,21.5401,-0.99)
(13.5591,21.5401,0)
(13.5591,21.5401,0.018)
(13.5592,21.5401,0.05)
(13.5592,21.5401,0.050001)
(13.5671,21.5316,50)
(13.5671,21.5316,50.018)
(13.5671,21.5316,50.05)
(13.5671,21.5316,50.05)
(13.5882,21.5452,82.8092)
(13.6002,21.5524,98.2599)
(13.5978,21.5534,100.644)
(13.8039,22.4579,102.085)
(14.23,24.3863,105.143)
(14.3921,25.137,106.35)
(14.4591,25.4413,106.839)
(14.6303,26.2168,108.081)
(14.6709,26.3979,108.371)
(14.91,27.4488,110.05)
(14.9281,27.5281,110.176)
(15.1197,28.369,111.511)
(15.3708,29.4766,113.271)
(15.4015,29.6101,113.482)
(15.5205,30.1216,114.292)
(16.3888,33.918,120.244)
(16.7175,35.3413,122.446)
(16.7548,35.5014,122.694)
(16.856,35.9302,123.361)
(17.1074,37.012,125.049)
(17.3221,37.9516,126.526)
(17.6669,39.4023,128.81)
(17.7039,39.5522,129.045)
(17.8143,40,129.746)
(19.1652,45.473,138.292)
(20.7538,51.8998,148.334)
(21.0459,53.0807,150.179)
(21.2768,54.0141,151.637)
(21.4355,54.6568,152.641)
(21.7856,56.0743,154.854)
(24.1508,65.6524,169.805)
(24.9927,69.0556,175.116)
(32.6209,99.7238,222.98)
(13.5905,21.5224,100.666)
(13.4359,20.8619,101.147)
(13.1909,19.8356,101.889)
(12.9948,19.007,102.486)
(12.9257,18.7177,102.697)
(12.341,16.2869,104.483)
(12.0709,15.1575,105.33)
(12.0681,15.1457,105.339)
(11.9726,14.7465,105.639)
(11.725,13.7112,106.412)
(11.5396,12.9562,106.98)
(11.1913,11.5393,108.045)
(11.1874,11.5231,108.057)
(10.787,9.82835,109.322)
(10.6974,9.43706,109.614)
(10.5668,8.87273,110.032)
(10.3862,8.05954,110.626)
(10.2188,7.33721,111.156)
(10.0716,6.69009,111.647)
(9.97696,6.28118,111.962)
(9.85022,5.749,112.374)
(9.73359,5.26269,112.739)
(9.62575,4.8285,113.067)
(9.53363,4.43541,113.368)
(9.45781,4.07738,113.637)
(9.39235,3.7609,113.883)
(9.3395,3.47823,114.108)
(9.29603,3.22533,114.313)
(9.25903,2.99524,114.492)
(9.22651,2.7851,114.65)
(9.19645,2.59753,114.791)
(9.17178,2.42737,114.917)
(9.14954,2.27264,115.027)
(9.13099,2.13339,115.125)
(9.11382,2.00721,115.212)
(9.09936,1.89343,115.289)
(9.08506,1.78903,115.354)
(9.06938,1.69638,115.409)
(9.05557,1.61757,115.455)
(9.04885,1.56151,115.488)
(9.04855,1.55666,115.491)
(9.04855,1.55666,115.491)
(25.2681,35.5343,-1.01)
(25.2681,35.5343,-0.99)
(25.2681,35.5342,0)
(25.2681,35.5342,0.018)
(25.2681,35.5342,0.05)
(25.2681,35.5342,0.050001)
(25.2684,35.5345,0.674824)
(25.2893,35.5509,50)
(25.2893,35.5509,50.018)
(25.2893,35.5508,50.05)
(25.2893,35.5508,50.05)
(25.2956,35.5583,56.4996)
(25.3209,35.5939,85.2479)
(25.3394,35.6203,108.014)
(25.34,35.6213,108.941)
(25.3414,35.6223,110.044)
(25.3411,35.6233,111.539)
(25.3402,35.6212,112.503)
(25.3397,35.6202,112.784)
(25.3395,35.6199,112.867)
(25.3326,35.61,116.787)
(25.3302,35.6096,118.12)
(25.3294,35.6096,118.495)
(25.3282,35.6087,118.984)
(25.3268,35.6034,120.394)
(25.3263,35.6001,121.042)
(25.316,35.5841,123.508)
(25.2973,35.5616,126.463)
(25.2968,35.5611,126.546)
(25.2776,35.5444,128.921)
(25.2354,35.4871,133.982)
(25.1884,35.4339,138.233)
(25.1825,35.4279,138.651)
(25.1471,35.3932,141.359)
(25.0196,35.2706,150.188)
(24.2955,34.5774,200)
(24.2953,34.5771,200.018)
(24.2948,34.5767,200.05)
(24.2948,34.5767,200.05)
(23.9429,34.2589,223.711)
(23.9036,34.2227,226.361)
(23.7045,34.0421,239.856)
(23.5565,33.9059,250)
(23.5562,33.9056,250.018)
(23.5557,33.9052,250.05)
(23.5557,33.9052,250.05)
(-19.9712,12.0023,-1.01)
(-19.9712,12.0023,-0.99)
(-19.9712,12.0023,0)
(-19.9712,12.0023,0.018)
(-19.9711,12.0023,0.05)
(-19.9711,12.0023,0.050001)
(-20.0913,12.1028,50)
(-20.0913,12.1028,50.018)
(-20.0914,12.1029,50.05)
(-20.0914,12.1029,50.05)
(-20.2233,12.2321,102.841)
(-20.2335,12.247,106.09)
(-20.2354,12.2554,107.146)
(-20.2371,12.2611,107.815)
(-20.2402,12.2963,112.485)
(-20.2402,12.2996,112.893)
(-20.2411,12.308,113.977)
(-20.2411,12.3083,114.016)
(-20.2416,12.3146,114.917)
(-20.2414,12.3159,115.083)
(-20.2356,12.3377,117.907)
(-20.2327,12.3586,120.316)
(-20.2299,12.3716,121.608)
(-20.2133,12.3981,124.586)
(-20.2117,12.4013,124.958)
(-20.182,12.4428,128.999)
(-20.1737,12.4533,130.091)
(-20.1718,12.4562,130.376)
(-20.152,12.4964,133.363)
(-20.1427,12.522,135.014)
(-20.1411,12.5282,135.398)
(-20.1405,12.5317,135.621)
(-20.1404,12.5326,135.675)
(-20.129,12.6427,141.875)
(-20.129,12.6429,141.887)
(-20.1155,12.7197,146.036)
(-20.1111,12.7449,147.261)
(-19.9707,13.7038,193.285)
(-19.9512,13.8367,199.775)
(-19.9505,13.8413,200)
(-19.9505,13.8416,200.018)
(-19.9504,13.8423,200.05)
(-19.9504,13.8423,200.05)
(-19.9497,13.8465,200.264)
(-19.9138,14.0617,210.895)
(-19.8601,14.4063,228.024)
(-19.789,14.8446,250)
(-19.789,14.845,250.018)
(-19.7888,14.8456,250.05)
(-19.7888,14.8456,250.05)
(14.7419,-39.9741,-1.01)
(14.7419,-39.9741,-0.99)
(14.7419,-39.9741,1.11022e-16)
(14.7419,-39.9741,0.018)
(14.7419,-39.9741,0.05)
(14.7419,-39.9741,0.050001)
(14.7348,-39.9772,33.426)
(14.7322,-39.9775,50)
(14.7322,-39.9775,50.018)
(14.7322,-39.9775,50.05)
(14.7322,-39.9775,50.05)
(14.7289,-39.9864,79.1577)
(14.7253,-39.9884,98.8626)
(14.7256,-39.9893,99.4391)
(14.7254,-39.9907,100.911)
(14.725,-39.9999,107.764)
(14.725,-40,107.783)
(14.9096,-40.2685,154.932)
(14.9498,-40.3257,165.303)
(15.0521,-40.478,193.578)
(15.0744,-40.5119,200)
(15.0745,-40.512,200.018)
(15.0746,-40.5122,200.05)
(15.0746,-40.5122,200.05)
(15.2992,-40.7557,250)
(15.2993,-40.7558,250.018)
(15.2994,-40.756,250.05)
(15.2994,-40.756,250.05)
(30.2876,-0.477283,-1.01)
(30.2876,-0.477284,-0.99)
(30.2875,-0.477345,0)
(30.2875,-0.477346,0.018)
(30.2875,-0.477341,0.05)
(30.2875,-0.477341,0.050001)
(30.3017,-0.439736,50)
(30.3017,-0.43972,50.018)
(30.3017,-0.439691,50.05)
(30.3017,-0.439691,50.05)
(30.2848,-0.367174,102.922)
(30.2784,-0.347834,135.874)
(30.2733,-0.336399,151.899)
(30.2733,-0.336206,152.173)
(30.2731,-0.305313,188.672)
(30.2729,-0.300572,193.846)
(30.2733,-0.296372,200)
(30.2733,-0.296365,200.018)
(30.2733,-0.296352,200.05)
(30.2733,-0.296352,200.05)
(30.2692,-0.292918,206.828)
(30.263,-0.281584,250)
(30.263,-0.28158,250.018)
(30.263,-0.281565,250.05)
(30.263,-0.281565,250.05)
(2.03548,-7.95642,-1.01)
(2.03548,-7.95642,-0.99)
(2.03548,-7.95636,0)
(2.03548,-7.95635,0.018)
(2.03549,-7.95634,0.05)
(2.03549,-7.95634,0.050001)
(2.00605,-7.94596,17.2652)
(1.97226,-7.93537,37.5636)
(1.95361,-7.93036,50)
(1.95359,-7.93035,50.018)
(1.95356,-7.93036,50.05)
(1.95356,-7.93036,50.05)
(1.89611,-7.94174,81.1946)
(1.87096,-7.94896,95.0584)
(1.86684,-7.95262,101.097)
(1.86712,-7.95837,102.295)
(1.86854,-7.9646,103.289)
(1.88911,-8.01728,108.505)
(1.90007,-8.03729,110.605)
(1.98262,-8.18318,122.08)
(1.98313,-8.18849,122.438)
(1.98454,-8.32491,134.895)
(1.94753,-8.39398,141.346)
(1.93737,-8.40534,142.726)
(1.92258,-8.4209,144.766)
(1.90454,-8.43361,147.044)
(1.89188,-8.44395,148.739)
(1.89151,-8.44434,148.803)
(1.88364,-8.45461,150.468)
(1.87975,-8.47012,154.941)
(1.89089,-8.51256,162.582)
(1.92925,-8.64416,187.132)
(1.93183,-8.64974,188.453)
(1.94082,-8.66946,193.107)
(1.95461,-8.6984,200)
(1.95465,-8.69847,200.018)
(1.9547,-8.6986,200.05)
(1.9547,-8.6986,200.05)
(1.97164,-8.73941,209.999)
(2.04689,-8.90725,250)
(2.04693,-8.90732,250.018)
(2.04699,-8.90744,250.05)
(2.04699,-8.90744,250.05)
(31.1057,-23.0268,-1.01)
(31.1057,-23.0268,-0.99)
(31.1057,-23.0269,0)
(31.1057,-23.0269,0.018)
(31.1058,-23.0269,0.05)
(31.1058,-23.0269,0.050001)
(31.1158,-23.0155,18.2473)
(31.1306,-22.9942,50)
(31.1306,-22.9941,50.018)
(31.1306,-22.9941,50.05)
(31.1306,-22.9941,50.05)
(31.1487,-22.9682,80.5382)
(31.1543,-22.9585,89.5309)
(31.1795,-22.9166,122.695)
(31.1933,-22.8897,143.387)
(31.2065,-22.8487,169.662)
(31.2219,-22.8022,200)
(31.2219,-22.8022,200.018)
(31.2219,-22.8021,200.05)
(31.2219,-22.8021,200.05)
(31.2219,-22.691,250)
(31.2219,-22.6909,250.018)
(31.2219,-22.6909,250.05)
(31.2219,-22.6909,250.05)
(8.18468,7.84637,-1.01)
(8.18468,7.84637,-0.99)
(8.1847,7.8464,0)
(8.1847,7.8464,0.018)
(8.18471,7.8464,0.05)
(8.18471,7.8464,0.050001)
(8.20246,7.81553,50)
(8.20247,7.81552,50.018)
(8.20249,7.81549,50.05)
(8.20249,7.81549,50.05)
(8.20748,7.80817,62.4516)
(8.22557,7.78757,89.7146)
(8.22762,7.78554,91.9251)
(8.22918,7.78343,94.1719)
(8.22985,7.78256,95.1068)
(8.2306,7.78161,96.1511)
(8.2309,7.78124,96.5359)
(8.23522,7.77964,98.6431)
(8.23558,7.77895,99.6395)
(8.23562,7.77726,100.503)
(8.23565,7.77659,100.729)
(8.2529,7.7685,106.452)
(8.25416,7.76924,106.92)
(8.25865,7.77149,108.36)
(8.26058,7.77159,108.927)
(8.26585,7.77063,110.31)
(8.26693,7.76974,110.617)
(8.26836,7.76512,111.586)
(8.26707,7.75489,113.096)
(8.2677,7.75115,113.525)
(8.27106,7.73979,114.493)
(8.2775,7.72408,115.633)
(8.27847,7.72057,115.912)
(8.2798,7.7167,116.263)
(8.28845,7.70441,117.373)
(8.29698,7.69503,118.235)
(8.31435,7.68213,119.707)
(8.3785,7.63987,123.917)
(8.3805,7.63833,124.066)
(8.38201,7.63708,124.182)
(8.44698,7.59796,128.76)
(8.46559,7.58294,130.241)
(8.51046,7.55741,133.413)
(8.61388,7.51161,139.315)
(8.61552,7.51025,139.413)
(8.6176,7.50848,139.538)
(8.62212,7.50487,139.806)
(8.6705,7.46507,142.892)
(8.74288,7.4259,146.12)
(8.79792,7.40334,148.077)
(8.9017,7.35807,151.766)
(8.96012,7.33302,153.631)
(9.33828,7.15765,165.271)
(10.1135,6.79802,189.064)
(10.3234,6.7007,195.536)
(10.4685,6.63378,200)
(10.4691,6.63351,200.018)
(10.4701,6.63304,200.05)
(10.4701,6.63304,200.05)
(12.0871,5.87462,250)
(12.0877,5.87435,250.018)
(12.0887,5.87385,250.05)
(12.0887,5.87385,250.05)
(-13.8656,38.2394,-1.09352)
(-13.8656,38.2394,-1.01)
(-13.8656,38.2394,-0.99)
(-13.8656,38.2394,0)
(-13.8656,38.2394,0.0141744)
(-13.8656,38.2394,0.018)
(-13.8656,38.2394,0.05)
(-13.8656,38.2394,0.050001)
(-13.8495,38.2115,25.3265)
(-13.8313,38.1817,50)
(-13.8312,38.1816,50.018)
(-13.8312,38.1816,50.05)
(-13.8312,38.1816,50.05)
(-13.8252,38.0724,98.3755)
(-13.8248,38.0715,98.8224)
(-13.8225,38.0712,99.6978)
(-13.7995,38.0783,104.742)
(-13.7876,38.0774,107.579)
(-13.7759,38.0745,109.877)
(-13.764,38.0739,111.709)
(-13.7515,38.0817,113.632)
(-13.7484,38.0845,114.135)
(-13.7418,38.0907,115.248)
(-13.7408,38.0916,115.404)
(-13.7397,38.0925,115.574)
(-13.7347,38.0963,116.336)
(-13.7296,38.0995,116.942)
(-13.7165,38.1067,118.345)
(-13.7056,38.114,119.555)
(-13.6995,38.121,120.338)
(-13.6967,38.1245,120.705)
(-13.696,38.1252,120.789)
(-13.6727,38.1495,124.205)
(-13.6546,38.1747,127.12)
(-13.6521,38.1828,127.991)
(-13.6492,38.1965,129.412)
(-13.6478,38.2004,129.805)
(-13.641,38.2162,131.202)
(-13.6399,38.219,131.439)
(-13.6392,38.2205,131.571)
(-13.627,38.2454,133.868)
(-13.6019,38.2953,138.468)
(-13.5988,38.3015,138.998)
(-13.5958,38.3177,140.536)
(-13.5963,38.3243,141.119)
(-13.5964,38.3272,141.365)
(-13.5971,38.3323,141.797)
(-13.599,38.3541,143.873)
(-13.6061,38.4301,151.737)
(-13.8339,38.8013,182.264)
(-13.9587,39.0265,200)
(-13.9588,39.0268,200.018)
(-13.959,39.0272,200.05)
(-13.959,39.0272,200.05)
(-13.9883,39.0842,204.211)
(-14.0901,39.2773,218.198)
(-14.1166,39.3266,221.767)
(-14.3229,39.7178,250)
(-14.323,39.718,250.018)
(-14.3232,39.7184,250.05)
(-14.3232,39.7184,250.05)
(-26.6559,38.2961,-1.01)
(-26.6559,38.2961,-0.99)
(-26.6559,38.2959,1.11022e-16)
(-26.6559,38.2959,0.018)
(-26.6559,38.2959,0.05)
(-26.6559,38.2959,0.050001)
(-26.6678,38.3349,50)
(-26.6678,38.3349,50.018)
(-26.6678,38.335,50.05)
(-26.6678,38.335,50.05)
(-26.6696,38.3378,58.4674)
(-26.6722,38.341,91.7663)
(-26.6716,38.3453,111.266)
(-26.657,38.3417,114.94)
(-26.6274,38.3357,119.04)
(-26.5818,38.2605,127.285)
(-26.58,38.2512,128.01)
(-26.5675,38.193,133.938)
(-26.5653,38.1857,134.879)
(-26.5609,38.1713,137.022)
(-26.5586,38.1675,137.603)
(-26.5536,38.1605,138.838)
(-26.5531,38.1598,138.962)
(-26.4955,38.0862,151.947)
(-26.383,37.9481,175.816)
(-26.268,37.8056,200)
(-26.2679,37.8055,200.018)
(-26.2677,37.8053,200.05)
(-26.2677,37.8053,200.05)
(-26.1331,37.6717,227.253)
(-26.0217,37.5556,250)
(-26.0216,37.5555,250.018)
(-26.0214,37.5553,250.05)
(-26.0214,37.5553,250.05)
(-17.2555,-35.1974,-1.01)
(-17.2555,-35.1974,-0.99)
(-17.2554,-35.1974,0)
(-17.2554,-35.1974,0.018)
(-17.2554,-35.1974,0.05)
(-17.2554,-35.1974,0.050001)
(-17.2702,-35.2042,27.4743)
(-17.2833,-35.2096,50)
(-17.2833,-35.2096,50.018)
(-17.2833,-35.2096,50.05)
(-17.2833,-35.2096,50.05)
(-17.3087,-35.226,100.346)
(-17.3087,-35.226,100.497)
(-17.308,-35.2265,101.956)
(-17.2879,-35.2426,108.329)
(-17.287,-35.2429,108.51)
(-17.2457,-35.2679,113.056)
(-17.2381,-35.2725,113.812)
(-17.2256,-35.2813,115.208)
(-17.2132,-35.2961,117.584)
(-17.1714,-35.2995,125.295)
(-17.1546,-35.3051,127.559)
(-17.1218,-35.3097,130.824)
(-17.1093,-35.3091,131.934)
(-17.0993,-35.3085,132.822)
(-17.0895,-35.3086,133.888)
(-17.0566,-35.3127,137.224)
(-17.0548,-35.3123,137.409)
(-17.0179,-35.3039,140.394)
(-17.0128,-35.3037,140.778)
(-17.0081,-35.303,141.151)
(-17.0072,-35.3029,141.225)
(-16.9743,-35.2941,143.415)
(-16.8684,-35.2664,149.808)
(-16.8183,-35.2492,153.378)
(-16.5088,-35.1443,175.79)
(-16.1816,-35.0327,200)
(-16.1814,-35.0326,200.018)
(-16.181,-35.0325,200.05)
(-16.181,-35.0325,200.05)
(-15.7533,-34.9048,232.578)
(-15.6324,-34.869,241.885)
(-15.525,-34.8378,250)
(-15.5248,-34.8378,250.018)
(-15.5244,-34.8376,250.05)
(-15.5244,-34.8376,250.05)
(-6.09874,-8.33633,-1.01)
(-6.09874,-8.33633,-0.99)
(-6.09868,-8.33636,1.11022e-16)
(-6.09868,-8.33636,0.018)
(-6.09868,-8.33636,0.05)
(-6.09868,-8.33636,0.050001)
(-6.11251,-8.33077,31.5608)
(-6.11891,-8.32565,50)
(-6.11892,-8.32565,50.018)
(-6.11892,-8.32564,50.0333)
(-6.11892,-8.32565,50.05)
(-6.11892,-8.32565,50.05)
(-6.10842,-8.32678,72.0441)
(-6.10574,-8.32792,81.534)
(-6.10238,-8.33067,95.6272)
(-6.09859,-8.32146,101.653)
(-6.09734,-8.32003,102.095)
(-6.08664,-8.2966,106.134)
(-6.08236,-8.26975,108.405)
(-6.07361,-8.22039,111.904)
(-6.07083,-8.21764,112.127)
(-6.0486,-8.195,113.981)
(-6.04499,-8.19125,114.273)
(-5.99689,-8.14127,117.996)
(-5.99141,-8.13494,118.452)
(-5.9734,-8.11594,119.804)
(-5.94866,-8.09433,121.319)
(-5.88029,-8.04921,124.93)
(-5.8737,-8.0459,125.264)
(-5.72715,-7.97455,132.403)
(-5.60436,-7.98936,137.383)
(-5.50715,-8.0071,142.729)
(-5.50304,-8.00775,143.107)
(-5.48707,-7.99978,145.016)
(-5.44868,-7.96986,148.911)
(-5.44744,-7.96902,149.037)
(-5.44229,-7.96422,149.759)
(-5.43755,-7.95793,150.656)
(-5.42505,-7.92895,153.765)
(-5.42415,-7.92148,154.506)
(-5.34225,-7.66696,187.777)
(-5.3419,-7.666,187.905)
(-5.33571,-7.64908,190.153)
(-5.30851,-7.57566,200)
(-5.30846,-7.57552,200.018)
(-5.30838,-7.57529,200.05)
(-5.30838,-7.57529,200.05)
(-5.28222,-7.51362,208.868)
(-5.15637,-7.22087,250)
(-5.15632,-7.22074,250.018)
(-5.15623,-7.22052,250.05)
(-5.15623,-7.22052,250.05)
(28.7072,-29.8395,-1.01)
(28.7071,-29.8395,-0.99)
(28.7069,-29.8395,-1.11022e-16)
(28.7069,-29.8395,0.018)
(28.7069,-29.8396,0.05)
(28.7069,-29.8396,0.050001)
(28.7071,-29.8461,9.72902)
(28.7063,-29.8507,17.2915)
(28.7061,-29.8518,19.613)
(28.7048,-29.855,29.4022)
(28.7075,-29.8645,47.672)
(28.7073,-29.8655,50)
(28.7073,-29.8655,50.018)
(28.7073,-29.8655,50.05)
(28.7073,-29.8655,50.05)
(28.6612,-29.867,68.7835)
(28.5531,-29.8674,115.796)
(28.476,-29.8768,124.888)
(28.4424,-29.8855,126.622)
(28.4317,-29.8911,127.037)
(28.3915,-29.9132,128.615)
(28.3484,-29.9422,130.361)
(28.3451,-29.9446,130.492)
(28.2292,-30.0316,135.154)
(27.7024,-30.4247,162.113)
(27.2157,-30.7739,186.908)
(26.9571,-30.9546,200)
(26.9568,-30.9549,200.018)
(26.9561,-30.9553,200.05)
(26.9561,-30.9553,200.05)
(26.7704,-31.0759,209.437)
(26.7097,-31.1152,212.517)
(26.5933,-31.1902,218.408)
(26.3888,-31.3203,228.709)
(26.2636,-31.4001,234.982)
(26.2049,-31.4382,237.925)
(25.9651,-31.5941,250)
(25.9648,-31.5943,250.018)
(25.9641,-31.5947,250.05)
(25.9641,-31.5947,250.05)
(-5.44092,21.4028,-1.01)
(-5.44092,21.4028,-0.99)
(-5.44094,21.4028,1.11022e-16)
(-5.44094,21.4028,0.018)
(-5.44094,21.4028,0.05)
(-5.44094,21.4028,0.050001)
(-5.46751,21.4189,35.2755)
(-5.48125,21.4261,50)
(-5.48127,21.4261,50.018)
(-5.48131,21.4261,50.05)
(-5.48131,21.4261,50.05)
(-5.48845,21.426,61.0482)
(-5.49928,21.4202,81.4547)
(-5.50559,21.4154,95.5095)
(-5.50562,21.416,96.8794)
(-5.50828,21.4182,98.3338)
(-5.50947,21.4199,99.0864)
(-5.51575,21.4223,101.566)
(-5.51838,21.4219,102.236)
(-5.52289,21.4229,103.582)
(-5.5278,21.436,108.002)
(-5.52822,21.4359,108.861)
(-5.52828,21.4357,108.899)
(-5.52956,21.4214,112.15)
(-5.52923,21.4192,112.761)
(-5.52924,21.4192,112.772)
(-5.52387,21.4129,116.04)
(-5.51981,21.4115,117.22)
(-5.50121,21.4087,121.987)
(-5.48098,21.3875,126.168)
(-5.47174,21.377,127.251)
(-5.4553,21.3488,130.003)
(-5.45179,21.3427,130.55)
(-5.43371,21.3165,132.963)
(-5.42218,21.2712,135.795)
(-5.41724,21.252,137)
(-5.41475,21.2432,137.574)
(-5.405,21.2225,138.916)
(-5.40431,21.2211,139.008)
(-5.40091,21.2137,139.486)
(-5.39227,21.1969,140.438)
(-5.3877,21.1888,140.875)
(-5.36006,21.1484,143.129)
(-5.34461,21.1248,144.409)
(-5.31265,21.0521,147.708)
(-5.26331,20.948,151.201)
(-5.25275,20.9218,152.047)
(-5.22631,20.8432,154.541)
(-4.83646,20.1405,177.31)
(-4.55604,19.6368,193.689)
(-4.44876,19.4426,200)
(-4.44846,19.442,200.018)
(-4.44788,19.441,200.05)
(-4.44788,19.441,200.05)
(-4.07182,18.7997,221.094)
(-3.84035,18.4108,233.813)
(-3.546,17.9185,250)
(-3.54567,17.9179,250.018)
(-3.54508,17.9169,250.05)
(-3.54508,17.9169,250.05)
(2.22421,-36.4535,-4.36588)
(2.22426,-36.4538,-1.01)
(2.22426,-36.4538,-0.99)
(2.22424,-36.4539,0)
(2.22424,-36.454,0.018)
(2.22425,-36.4539,0.05)
(2.22425,-36.4539,0.050001)
(2.21906,-36.4121,46.7321)
(2.21999,-36.408,50)
(2.22,-36.408,50.018)
(2.22,-36.4079,50.05)
(2.22,-36.4079,50.05)
(2.21775,-36.3987,55.3841)
(2.20638,-36.3303,95.0812)
(2.20711,-36.328,96.7685)
(2.20874,-36.3263,99.9244)
(2.21133,-36.3326,101.177)
(2.21225,-36.3421,102.642)
(2.22079,-36.3774,106.865)
(2.24478,-36.4189,111.343)
(2.24885,-36.4231,111.896)
(2.25775,-36.4331,113.086)
(2.25943,-36.4353,113.343)
(2.28639,-36.4862,119.786)
(2.29682,-36.5028,122.35)
(2.30127,-36.5081,123.133)
(2.30383,-36.5104,123.574)
(2.30956,-36.5187,125.14)
(2.31018,-36.5194,125.268)
(2.31133,-36.5205,125.486)
(2.32722,-36.5316,127.691)
(2.39754,-36.5584,136.826)
(2.42265,-36.5413,140.619)
(2.42864,-36.5392,141.114)
(2.50914,-36.5115,146.923)
(2.56152,-36.495,150.247)
(2.58183,-36.4899,151.374)
(2.58675,-36.4888,151.634)
(2.58808,-36.4885,151.705)
(2.64875,-36.4761,154.883)
